Date,Open,High,Low,Close,Adj Close,Volume
2015-04-14,4910.700195,4897.600098,4811.000000,4877.899902,4536.758301,301218
2015-04-15,4880.000000,4974.899902,4863.100098,4956.500000,4609.861816,538681
2015-04-16,4956.500000,4956.500000,4855.100098,4936.600098,4591.353516,534646
2015-04-17,4936.600098,4936.899902,4860.100098,4894.100098,4551.825684,291777
2015-04-20,4900.000000,4910.000000,4840.000000,4873.100098,4532.293945,1018433
2015-04-21,4873.100098,4880.000000,4780.100098,4811.299805,4474.816895,889564
2015-04-22,4811.299805,4800.100098,4743.899902,4798.700195,4463.098633,504213
2015-04-23,4798.700195,4869.899902,4785.000000,4813.600098,4476.955078,262339
2015-04-24,4813.600098,4857.899902,4710.100098,4822.700195,4485.418945,138921
2015-04-27,4822.700195,4989.899902,4771.000000,4965.600098,4618.326172,582042
2015-04-28,4965.600098,4966.000000,4875.000000,4910.299805,4566.893066,276815
2015-04-29,4850.500000,4947.000000,4750.899902,4780.600098,4446.263672,749013
2015-04-30,4780.600098,4811.100098,4701.100098,4771.200195,4437.521484,436965
2015-05-04,4771.200195,4775.000000,4700.000000,4752.500000,4420.128418,362633
2015-05-05,4752.500000,4819.899902,4759.899902,4812.299805,4475.746094,255199
2015-05-06,4780.000000,4951.500000,4780.000000,4942.500000,4596.840332,178186
2015-05-07,4930.000000,4930.000000,4810.000000,4817.399902,4493.865234,274725
2015-05-08,4820.000000,4940.000000,4795.000000,4842.299805,4517.093750,203012
2015-05-11,4842.299805,4979.899902,4810.000000,4975.799805,4641.628906,166170
2015-05-12,4975.799805,4988.000000,4900.000000,4944.100098,4612.058105,274938
2015-05-13,4945.000000,4945.000000,4700.000000,4757.799805,4438.269531,1405305
2015-05-14,4757.799805,4760.100098,4676.200195,4689.600098,4374.649414,1288142
2015-05-15,4689.600098,4720.000000,4610.000000,4647.700195,4335.563965,882964
2015-05-18,4647.700195,4661.100098,4630.000000,4636.200195,4324.836914,1056777
2015-05-19,4636.200195,4685.000000,4634.000000,4674.000000,4360.097168,622937
2015-05-20,4675.000000,4690.000000,4635.299805,4647.500000,4335.376953,1322532
2015-05-22,4647.500000,4675.299805,4640.000000,4665.500000,4352.168457,1113452
2015-05-25,4665.500000,4680.000000,4655.000000,4670.000000,4356.365234,447670
2015-05-26,4670.000000,4689.100098,4660.000000,4669.799805,4356.180176,2930639
2015-05-27,4669.799805,4790.000000,4668.500000,4716.399902,4399.649414,4376358
2015-05-28,4716.399902,4759.000000,4671.000000,4731.399902,4413.642578,1531302
2015-05-29,4731.399902,4744.799805,4615.000000,4641.299805,4329.592773,6203708
2015-06-01,4670.000000,4719.000000,4640.000000,4688.700195,4373.810059,3308911
2015-06-02,4688.700195,4710.000000,4656.000000,4676.399902,4362.336914,312756
2015-06-03,4676.399902,4700.000000,4625.200195,4631.899902,4320.824219,818392
2015-06-04,4631.899902,4635.000000,4590.000000,4614.600098,4304.687500,397381
2015-06-05,4610.000000,4619.899902,4570.000000,4610.000000,4300.395996,431061
2015-06-08,4610.000000,4615.000000,4520.100098,4536.000000,4231.366211,240954
2015-06-09,4537.000000,4552.100098,4425.000000,4434.700195,4136.869629,535265
2015-06-10,4434.700195,4649.000000,4451.000000,4582.700195,4274.930176,593217
2015-06-11,4582.700195,4670.000000,4585.000000,4645.500000,4333.511719,408125
2015-06-12,4645.500000,4651.000000,4600.000000,4612.700195,4302.915039,212119
2015-06-15,4640.000000,4640.000000,4519.899902,4561.700195,4255.338867,637782
2015-06-16,4561.700195,4630.000000,4542.500000,4596.399902,4287.708496,298331
2015-06-17,4596.399902,4650.000000,4600.000000,4620.100098,4309.816895,268506
2015-06-18,4620.100098,4669.899902,4600.000000,4623.600098,4313.082520,647257
2015-06-19,4625.000000,4625.000000,4551.100098,4576.799805,4269.425293,327743
2015-06-22,4576.799805,4640.000000,4501.000000,4600.799805,4291.813477,107899
2015-06-23,4600.000000,4650.000000,4600.000000,4621.299805,4310.936523,190260
2015-06-24,4621.299805,4610.000000,4560.100098,4562.299805,4255.899414,376725
2015-06-25,4562.299805,4563.000000,4450.000000,4476.600098,4175.954590,383053
2015-06-26,4476.100098,4525.000000,4456.000000,4514.899902,4211.682129,354165
2015-06-30,4524.000000,4524.000000,4435.200195,4466.600098,4166.626953,192789
2015-07-01,4500.000000,4525.000000,4399.899902,4403.000000,4107.298340,1102239
2015-07-02,4403.000000,4450.000000,4385.100098,4394.600098,4099.463867,557398
2015-07-03,4394.600098,4412.000000,4394.299805,4397.399902,4102.073730,843255
2015-07-06,4397.399902,4350.000000,4240.000000,4276.500000,3989.294189,0
2015-07-07,4276.500000,4285.000000,4220.000000,4261.799805,3975.580322,453786
2015-07-08,4300.000000,4300.000000,4179.000000,4185.200195,3904.125488,707445
2015-07-09,4185.200195,4294.000000,4181.399902,4204.700195,3922.315186,379638
2015-07-10,4210.000000,4440.000000,4210.000000,4370.000000,4076.514404,458112
2015-07-13,4370.000000,4450.600098,4370.000000,4442.100098,4143.772461,483073
2015-07-14,4451.000000,4499.000000,4399.899902,4464.000000,4164.201172,608922
2015-07-15,4464.000000,4539.000000,4390.000000,4407.799805,4111.775391,518924
2015-07-17,4407.799805,4450.000000,4355.100098,4371.500000,4077.913574,590183
2015-07-20,4371.500000,4400.000000,4342.000000,4360.299805,4067.465088,457404
2015-07-21,4360.299805,4405.000000,4340.000000,4400.000000,4104.499512,339925
2015-07-22,4400.000000,4400.000000,4360.000000,4376.700195,4082.764160,263731
2015-07-23,4371.000000,4375.000000,4335.000000,4358.100098,4065.414063,439174
2015-07-24,4358.100098,4369.000000,4330.000000,4353.899902,4061.495361,327816
2015-07-27,4353.899902,4350.000000,4205.000000,4224.299805,3940.599365,269112
2015-07-28,4224.299805,4270.000000,4150.700195,4183.700195,3902.726074,219377
2015-07-29,4183.700195,4290.000000,4181.000000,4278.899902,3991.532227,260686
2015-07-30,4278.899902,4339.000000,4278.899902,4301.600098,4012.708008,164202
2015-07-31,4301.600098,4400.000000,4296.899902,4388.299805,4093.584473,176878
2015-08-03,4388.299805,4379.000000,4255.000000,4342.200195,4050.581787,279751
2015-08-04,4320.000000,4390.000000,4320.000000,4387.200195,4092.558594,186927
2015-08-05,4387.200195,4501.200195,4370.000000,4393.899902,4098.809570,129022
2015-08-06,4393.899902,4425.000000,4380.000000,4402.000000,4106.364746,486446
2015-08-07,4402.000000,4450.000000,4340.000000,4356.799805,4064.200195,346305
2015-08-10,4356.799805,4400.000000,4351.000000,4385.000000,4090.506592,679877
2015-08-11,4385.000000,4399.000000,4340.000000,4352.200195,4059.909668,185366
2015-08-12,4352.200195,4370.000000,4320.200195,4365.600098,4072.410400,149171
2015-08-13,4365.600098,4400.000000,4316.100098,4370.100098,4076.607178,146370
2015-08-14,4370.100098,4500.000000,4370.000000,4408.000000,4111.961914,279189
2015-08-17,4408.000000,4408.000000,4355.000000,4378.500000,4084.442627,477648
2015-08-18,4378.000000,4395.000000,4335.000000,4376.700195,4082.764160,249060
2015-08-19,4376.700195,4385.000000,4345.000000,4376.399902,4082.484863,352536
2015-08-20,4376.399902,4380.000000,4330.899902,4346.500000,4054.591797,248006
2015-08-21,4346.500000,4355.100098,4237.000000,4245.899902,3960.748535,243325
2015-08-24,4190.000000,4190.000000,4060.100098,4107.000000,3831.177002,346063
2015-08-25,4107.000000,4270.799805,4101.000000,4119.399902,3842.744385,164311
2015-08-26,4130.000000,4275.000000,4060.100098,4092.600098,3817.744141,541295
2015-08-27,4092.600098,4238.000000,4105.500000,4227.299805,3943.397217,1223236
2015-08-28,4227.299805,4244.000000,4196.000000,4205.100098,3922.688721,235464
2015-08-31,4205.100098,4345.000000,4149.799805,4277.200195,3989.946777,558389
2015-09-01,4277.200195,4288.000000,4220.000000,4238.200195,3953.565430,874107
2015-09-02,4238.200195,4360.000000,4250.100098,4306.799805,4017.558105,458997
2015-09-03,4306.799805,4399.899902,4307.100098,4395.000000,4099.834961,604469
2015-09-04,4395.000000,4310.200195,4220.000000,4247.399902,3962.147461,592582
2015-09-07,4247.399902,4290.000000,4245.100098,4245.100098,3960.002197,394221
2015-09-08,4245.000000,4300.000000,4241.100098,4257.600098,3971.662842,428711
2015-09-09,4257.600098,4288.899902,4200.000000,4229.899902,3945.822998,480421
2015-09-10,4200.000000,4300.000000,4141.000000,4287.399902,3999.460938,223891
2015-09-11,4287.399902,4290.000000,4200.100098,4227.700195,3943.770996,81425
2015-09-14,4227.700195,4300.000000,4205.000000,4288.799805,4000.766602,172932
2015-09-15,4288.799805,4340.000000,4300.000000,4308.000000,4018.677002,426961
2015-09-16,4308.000000,4349.000000,4280.000000,4303.299805,4014.293457,250871
2015-09-17,4303.299805,4305.100098,4260.000000,4271.500000,3984.630371,98766
2015-09-21,4250.200195,4395.000000,4250.200195,4374.200195,4080.432373,157928
2015-09-22,4374.200195,4350.000000,4275.100098,4332.299805,4041.345215,220669
2015-09-23,4335.000000,4360.100098,4300.000000,4322.399902,4032.110840,221047
2015-09-24,4322.399902,4322.000000,4230.899902,4246.200195,3961.029785,206454
2015-09-25,4246.200195,4310.000000,4235.000000,4237.799805,3953.193115,203815
2015-09-28,4237.000000,4238.000000,4175.000000,4194.100098,3912.428223,301318
2015-09-29,4194.100098,4250.000000,4195.000000,4231.000000,3946.849365,123247
2015-09-30,4231.000000,4318.799805,4265.000000,4313.000000,4023.341553,671280
2015-10-01,4313.000000,4350.000000,4306.700195,4329.299805,4038.547119,342653
2015-10-02,4320.000000,4339.899902,4300.000000,4320.000000,4029.872314,140722
2015-10-05,4320.000000,4400.000000,4325.000000,4389.600098,4094.798584,390379
2015-10-06,4389.600098,4447.600098,4380.000000,4445.899902,4147.317383,473289
2015-10-07,4445.899902,4500.000000,4406.899902,4490.500000,4188.921875,395184
2015-10-08,4490.500000,4492.000000,4450.000000,4480.100098,4179.220703,267525
2015-10-09,4482.100098,4517.899902,4439.899902,4493.100098,4191.347656,521383
2015-10-13,4493.100098,4514.000000,4460.000000,4504.899902,4202.354492,402238
2015-10-14,4499.899902,4500.000000,4350.000000,4490.500000,4188.921875,205480
2015-10-15,4476.000000,4580.000000,4476.000000,4575.299805,4268.025391,429652
2015-10-16,4575.299805,4580.000000,4450.000000,4500.600098,4222.337402,639821
2015-10-19,4500.600098,4570.000000,4380.000000,4503.500000,4225.057617,457626
2015-10-20,4491.000000,4535.000000,4491.000000,4528.100098,4248.137695,202629
2015-10-21,4528.100098,4645.000000,4520.000000,4630.299805,4344.017578,886520
2015-10-22,4631.000000,4789.899902,4631.000000,4746.100098,4452.659180,584167
2015-10-23,4746.100098,4799.899902,4750.000000,4791.799805,4495.533691,802466
2015-10-26,4791.799805,4795.000000,4750.000000,4790.500000,4494.313965,548604
2015-10-27,4795.000000,4795.000000,4740.000000,4750.899902,4457.161133,1008292
2015-10-28,4748.000000,4750.000000,4660.000000,4727.600098,4435.302246,796610
2015-10-29,4727.000000,4727.000000,4605.000000,4624.500000,4338.576172,336438
2015-10-30,4624.500000,4678.899902,4535.100098,4636.700195,4350.022949,138482
2015-11-02,4636.700195,4694.299805,4636.500000,4676.200195,4387.080566,90001
2015-11-03,4676.200195,4699.899902,4600.299805,4695.700195,4405.374512,521716
2015-11-04,4700.000000,4724.899902,4665.399902,4700.500000,4409.878906,735074
2015-11-05,4700.500000,4713.899902,4678.899902,4700.600098,4409.971680,517042
2015-11-06,4700.600098,4702.000000,4663.899902,4682.500000,4392.992188,169622
2015-11-09,4682.500000,4685.100098,4620.000000,4644.700195,4357.526855,184860
2015-11-10,4644.700195,4661.000000,4555.000000,4647.700195,4360.341797,181989
2015-11-11,4647.700195,4719.899902,4655.000000,4698.600098,4408.096191,239259
2015-11-12,4698.600098,4696.899902,4605.100098,4630.799805,4344.486328,191523
2015-11-13,4630.799805,4655.000000,4525.100098,4603.799805,4319.156250,188880
2015-11-16,4603.799805,4604.000000,4527.000000,4546.600098,4265.492676,564678
2015-11-17,4546.600098,4550.000000,4474.899902,4475.100098,4198.413574,12001965
2015-11-18,4474.000000,4505.000000,4463.399902,4492.600098,4214.832031,136008
2015-11-19,4595.000000,4595.000000,4459.899902,4469.399902,4193.066406,660710
2015-11-20,4469.399902,4500.000000,4460.000000,4479.600098,4202.635742,444802
2015-11-23,4479.600098,4550.000000,4495.000000,4512.100098,4233.126465,327219
2015-11-24,4500.000000,4548.000000,4420.000000,4528.200195,4248.231934,282475
2015-11-25,4528.200195,4530.000000,4362.100098,4411.799805,4139.027832,1069763
2015-11-26,4411.799805,4490.000000,4419.899902,4435.200195,4160.981445,167815
2015-11-27,4435.200195,4450.000000,4400.000000,4409.799805,4137.151367,94463
2015-11-30,4409.799805,4410.000000,4270.000000,4286.500000,4021.474609,722720
2015-12-01,4286.500000,4392.000000,4185.000000,4213.200195,3952.706787,984304
2015-12-02,4213.200195,4390.000000,4214.000000,4227.200195,3965.841064,229355
2015-12-03,4227.200195,4350.000000,4214.799805,4337.899902,4069.696045,371069
2015-12-04,4337.899902,4355.000000,4270.200195,4336.100098,4068.009521,398736
2015-12-07,4336.100098,4450.000000,4262.000000,4299.200195,4033.389404,59153
2015-12-09,4299.200195,4300.000000,4230.100098,4271.899902,4007.777100,185385
2015-12-10,4271.899902,4340.000000,4245.000000,4322.399902,4055.154541,193987
2015-12-11,4320.000000,4380.000000,4285.000000,4327.200195,4059.658936,304022
2015-12-14,4327.200195,4380.000000,4270.000000,4365.500000,4095.591309,183888
2015-12-15,4365.500000,4460.000000,4370.000000,4438.399902,4163.983887,304941
2015-12-16,4438.399902,4498.000000,4438.399902,4488.200195,4210.704590,191340
2015-12-17,4488.000000,4600.000000,4475.000000,4509.200195,4230.406250,260851
2015-12-18,4509.200195,4564.000000,4400.000000,4463.899902,4187.906250,416243
2015-12-21,4463.899902,4488.000000,4400.000000,4454.600098,4179.181152,175151
2015-12-22,4454.600098,4480.000000,4419.600098,4456.200195,4180.683594,182778
2015-12-23,4456.200195,4518.000000,4457.000000,4500.200195,4221.961914,386076
2015-12-24,4500.200195,4537.000000,4490.000000,4525.000000,4245.229492,20891
2015-12-28,4525.000000,4519.000000,4480.000000,4481.200195,4204.136230,100085
2015-12-29,4481.700195,4548.000000,4481.700195,4509.200195,4230.406250,74980
2015-12-30,4509.200195,4545.000000,4500.000000,4516.000000,4236.784668,85005
2015-12-31,4516.000000,4516.000000,4516.000000,4516.000000,4236.784668,0
2016-01-04,4545.000000,4545.000000,4420.000000,4473.700195,4197.100586,182780
2016-01-05,4473.700195,4520.000000,4401.000000,4499.700195,4221.493164,330564
2016-01-06,4499.700195,4519.000000,4475.000000,4487.899902,4210.422852,463255
2016-01-07,4487.899902,4487.899902,4430.000000,4440.399902,4165.858887,258675
2016-01-08,4440.399902,4500.000000,4425.000000,4472.200195,4195.692871,249206
2016-01-11,4472.200195,4524.899902,4350.100098,4445.500000,4170.644531,419524
2016-01-12,4445.500000,4524.000000,4450.000000,4484.799805,4207.514648,274794
2016-01-13,4484.799805,4519.899902,4470.000000,4471.100098,4194.661621,249501
2016-01-14,4471.100098,4548.899902,4415.200195,4535.600098,4255.172852,253516
2016-01-15,4535.600098,4535.000000,4455.100098,4494.299805,4216.426758,207930
2016-01-18,4494.299805,4600.000000,4400.000000,4504.399902,4225.902344,131761
2016-01-19,4504.399902,4570.000000,4504.500000,4536.000000,4255.548340,179990
2016-01-20,4536.000000,4532.200195,4460.000000,4479.399902,4202.447754,491991
2016-01-21,4479.399902,4485.000000,4425.000000,4478.100098,4201.229004,233805
2016-01-22,4478.100098,4570.100098,4480.000000,4569.799805,4287.258301,207793
2016-01-25,4569.799805,4589.899902,4520.000000,4568.299805,4285.851563,146933
2016-01-26,4568.299805,4580.000000,4251.000000,4516.100098,4236.879395,230932
2016-01-27,4516.100098,4549.600098,4451.000000,4481.000000,4203.949219,157014
2016-01-28,4481.000000,4550.000000,4482.100098,4548.600098,4267.370117,430828
2016-01-29,4548.600098,4700.000000,4538.500000,4699.100098,4408.564941,421116
2016-02-01,4700.000000,4739.899902,4591.000000,4717.200195,4425.546387,198156
2016-02-02,4717.200195,4710.000000,4569.899902,4582.299805,4298.985840,400405
2016-02-03,4582.299805,4586.000000,4470.000000,4503.799805,4225.338867,117462
2016-02-04,4503.799805,4635.000000,4505.000000,4618.500000,4332.948242,387009
2016-02-05,4618.500000,4670.000000,4540.000000,4566.299805,4283.975098,80111
2016-02-08,4566.299805,4585.000000,4540.100098,4549.000000,4267.744629,115521
2016-02-09,4549.000000,4600.299805,4510.000000,4550.000000,4268.683105,152257
2016-02-10,4550.000000,4560.000000,4530.000000,4532.500000,4252.266113,200613
2016-02-11,4532.500000,4590.000000,4481.899902,4581.399902,4298.141113,1044847
2016-02-12,4581.399902,4630.000000,4530.000000,4550.100098,4268.776367,212592
2016-02-15,4550.000000,4600.000000,4525.399902,4529.700195,4249.638184,138579
2016-02-16,4525.600098,4580.000000,4485.000000,4499.000000,4220.836914,175925
2016-02-17,4499.000000,4585.100098,4520.100098,4575.299805,4292.418457,161261
2016-02-18,4575.299805,4599.000000,4559.700195,4572.299805,4289.604492,314115
2016-02-19,4572.299805,4665.000000,4550.000000,4625.600098,4339.608398,104138
2016-02-22,4625.600098,4657.000000,4571.100098,4608.399902,4323.472168,123229
2016-02-23,4608.399902,4627.899902,4517.000000,4585.100098,4301.613281,124478
2016-02-24,4585.100098,4597.000000,4465.000000,4476.500000,4199.727051,353199
2016-02-25,4476.500000,4500.000000,4451.100098,4480.000000,4203.011230,637393
2016-02-26,4480.000000,4535.000000,4471.000000,4492.399902,4214.644043,135687
2016-02-29,4492.399902,4570.000000,4471.100098,4513.700195,4234.627930,281804
2016-03-01,4513.700195,4594.000000,4421.000000,4545.899902,4264.836426,804024
2016-03-02,4545.899902,4595.000000,4513.000000,4554.399902,4272.811523,99467
2016-03-03,4520.000000,4580.000000,4510.000000,4562.000000,4279.941406,366538
2016-03-04,4562.000000,4625.000000,4540.100098,4601.100098,4316.623047,209366
2016-03-07,4601.100098,4630.000000,4518.399902,4584.200195,4300.769043,191599
2016-03-08,4584.200195,4583.000000,4506.100098,4540.500000,4259.770508,303124
2016-03-09,4540.500000,4590.000000,4418.000000,4575.100098,4292.231445,219586
2016-03-10,4575.100098,4570.100098,4499.899902,4547.000000,4265.868164,680690
2016-03-11,4547.000000,4580.000000,4520.000000,4551.299805,4269.902344,256547
2016-03-14,4551.299805,4595.000000,4540.500000,4582.600098,4299.268066,193794
2016-03-15,4582.600098,4599.899902,4510.000000,4572.200195,4289.510742,277709
2016-03-16,4572.200195,4675.000000,4542.000000,4647.100098,4359.779297,163342
2016-03-17,4647.100098,4698.000000,4600.000000,4626.600098,4340.546875,268122
2016-03-18,4626.600098,4649.000000,4543.000000,4574.299805,4291.479980,5494287
2016-03-21,4574.299805,4670.000000,4574.299805,4661.299805,4373.101563,517678
2016-03-22,4661.299805,4670.000000,4610.000000,4655.500000,4367.660156,463567
2016-03-23,4655.500000,4670.000000,4600.000000,4623.600098,4337.732910,294797
2016-03-24,4622.000000,4627.000000,4600.200195,4607.500000,4322.628418,275310
2016-03-28,4607.500000,4650.000000,4590.100098,4595.200195,4311.088379,143567
2016-03-29,4595.200195,4689.299805,4595.000000,4676.299805,4387.173340,308145
2016-03-30,4676.299805,4700.000000,4625.000000,4694.200195,4403.968262,252574
2016-03-31,4694.200195,4694.000000,4610.100098,4678.500000,4389.237793,552332
2016-04-01,4678.500000,4685.000000,4560.000000,4664.500000,4376.104004,429242
2016-04-04,4664.500000,4699.000000,4655.100098,4690.299805,4400.308594,211080
2016-04-05,4690.299805,4695.000000,4625.000000,4656.299805,4368.410156,132436
2016-04-06,4656.299805,4655.000000,4575.000000,4616.899902,4331.446289,114690
2016-04-07,4616.899902,4616.899902,4575.000000,4600.200195,4315.779297,454243
2016-04-08,4670.000000,4719.899902,4652.500000,4692.100098,4401.996582,307557
2016-04-11,4692.100098,4700.000000,4640.000000,4692.600098,4402.466309,162258
2016-04-12,4692.600098,4746.299805,4689.799805,4724.500000,4432.393555,186203
2016-04-13,4724.500000,4855.000000,4724.000000,4842.399902,4543.003906,183265
2016-04-14,4842.399902,4900.000000,4799.000000,4885.799805,4583.720215,360423
2016-04-15,4886.000000,4920.000000,4830.000000,4887.600098,4585.410156,227270
2016-04-18,4921.000000,5098.799805,4870.000000,5026.500000,4715.721680,255068
2016-04-19,5020.000000,5075.000000,5010.000000,5051.399902,4739.082031,336828
2016-04-20,5050.000000,5100.200195,5045.000000,5092.500000,4777.641602,978615
2016-04-21,5030.100098,5145.600098,5030.100098,5123.500000,4806.724609,128012
2016-04-22,5123.500000,5122.000000,5051.000000,5060.500000,4747.620117,117398
2016-04-25,5060.000000,5120.000000,5035.100098,5088.299805,4773.700684,626986
2016-04-26,5099.000000,5099.000000,5004.100098,5044.000000,4732.139648,282426
2016-04-27,5044.000000,5120.000000,5044.000000,5104.100098,4788.524414,149354
2016-04-28,5104.100098,5192.899902,5099.000000,5183.899902,4863.390625,241309
2016-04-29,5183.899902,5185.000000,5005.100098,5113.100098,4796.967285,243959
2016-05-02,5113.100098,5125.200195,5020.000000,5099.100098,4783.834473,556548
2016-05-03,5099.100098,5100.000000,5027.799805,5074.299805,4760.566406,103402
2016-05-04,5074.299805,5090.000000,5040.200195,5069.799805,4756.344238,674127
2016-05-05,5069.799805,5020.000000,4986.000000,4999.799805,4705.363281,804171
2016-05-06,4999.799805,5097.000000,4966.000000,4972.899902,4680.047852,794686
2016-05-09,4972.899902,5050.000000,4905.100098,4944.899902,4653.696289,167777
2016-05-10,4944.899902,5033.799805,4953.100098,4998.899902,4704.517090,210373
2016-05-11,4998.899902,5009.000000,4969.899902,4987.899902,4694.165039,535906
2016-05-12,4987.899902,5029.000000,4940.000000,4990.399902,4696.517090,595327
2016-05-13,4990.399902,4999.899902,4923.700195,4963.700195,4671.390137,291636
2016-05-16,5000.000000,5020.000000,4950.000000,5002.000000,4707.434082,141549
2016-05-17,5002.000000,5041.000000,4950.000000,5010.200195,4715.152344,140495
2016-05-18,5010.200195,5050.000000,4950.000000,4994.799805,4700.658203,133407
